datetime,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2019-01-04,2019,RegularSeason,1/4/19,9:00 PM ET,Fri,1/4/19 @ 9:00 PM ET,,Final,LAC,121,True,PHO,111,False,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","19, 25, 34, 33","38, 30, 23, 30",2,140.0,-175.0,3.5,-3.5,-108,-113,231.0,-112.0,-109.0,,,,,170.0,-185.0,5.0,-5.0,-120.0,100.0,235.5,,,,,,,160.0,-195.0,4.5,-4.5,-109.0,-112.0,234.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,2019,RegularSeason,1/4/19,10:30 PM ET,Fri,1/4/19 @ 10:30 PM ET,,Final,NY,119,True,LAL,112,False,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","25, 34, 33, 20","39, 24, 23, 33",2,-345.0,270.0,-8.0,8.0,-113,-108,,,,,,,,-225.0,205.0,-6.0,6.0,-102.0,-118.0,223.0,,,,,,,-240.0,190.0,-5.5,5.5,-110.0,-110.0,222.5,-108.0,-112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,7:30 PM ET,Sat,1/5/19 @ 7:30 PM ET,,Final,DAL,100,False,PHI,106,True,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","31, 28, 28, 19","26, 25, 19, 30",2,-180.0,145.0,-4.5,4.5,-112,-109,,,,,,,,-250.0,230.0,-7.0,7.0,100.0,-120.0,227.0,,,,,,,-250.0,200.0,-6.0,6.0,-110.0,-110.0,226.5,-108.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,10:00 PM ET,Sat,1/5/19 @ 10:00 PM ET,,Final,GS,127,True,SAC,123,False,/assets/images/nba/logos/GS.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","29, 40, 34, 20","43, 27, 26, 31",2,250.0,-315.0,7.5,-7.5,-110,-110,239.5,-108.0,-113.0,,,,,295.0,-325.0,8.0,-8.0,-118.0,-102.0,239.0,,,,,,,265.0,-345.0,7.5,-7.5,-110.0,-110.0,239.0,-108.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,7:00 PM ET,Sat,1/5/19 @ 7:00 PM ET,,Final,UTA,110,True,DET,105,False,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","31, 22, 25, 27","13, 35, 28, 34",2,100.0,-121.0,1.5,-1.5,-109,-110,209.0,-112.0,-109.0,,,,,155.0,-165.0,4.0,-4.0,-118.0,-102.0,209.5,,,,,,,145.0,-180.0,4.0,-4.0,-110.0,-109.0,208.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,5:00 PM ET,Sat,1/5/19 @ 5:00 PM ET,,Final,CHA,110,False,DEN,123,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","31, 27, 31, 34","26, 30, 28, 26",2,-500.0,370.0,-10.0,10.0,-108,-112,218.5,-113.0,-108.0,,,,,-420.0,375.0,-9.5,9.5,-102.0,-118.0,219.0,,,,,,,-455.0,340.0,-9.5,9.5,-110.0,-110.0,218.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,10:00 PM ET,Sat,1/5/19 @ 10:00 PM ET,,Final,HOU,101,False,POR,110,True,/assets/images/nba/logos/HOU.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","30, 29, 27, 24","30, 16, 31, 24",2,-110.0,-110.0,-1.0,1.0,-106,-115,216.5,-110.0,-110.0,,,,,-123.0,113.0,-2.0,2.0,101.0,-121.0,219.5,,,,,,,-129.0,106.0,-2.0,2.0,-112.0,-109.0,218.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,8:00 PM ET,Sat,1/5/19 @ 8:00 PM ET,,Final,NO,133,True,CLE,98,False,/assets/images/nba/logos/NO.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","26, 26, 20, 26","28, 33, 37, 35",2,255.0,-335.0,8.0,-8.0,-112,-108,223.0,-112.0,-109.0,,,,,380.0,-430.0,9.0,-9.0,-102.0,-118.0,221.5,,,,,,,340.0,-455.0,9.5,-9.5,-110.0,-110.0,222.5,-108.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,8:30 PM ET,Sat,1/5/19 @ 8:30 PM ET,,Final,MEM,88,False,SA,108,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/SA.png,,,,,,,"Q1, Q2, Q3, Q4","27, 37, 24, 20","25, 19, 22, 22",2,-335.0,265.0,-8.0,8.0,-110,-110,,,,,,,,-365.0,328.0,-8.5,8.5,-105.0,-105.0,204.0,,,,,,,-375.0,285.0,-8.5,8.5,-110.0,-110.0,204.5,-108.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05,2019,RegularSeason,1/5/19,8:30 PM ET,Sat,1/5/19 @ 8:30 PM ET,,Final,TOR,123,True,MIL,116,False,/assets/images/nba/logos/TOR.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","34, 23, 25, 34","27, 29, 35, 32",2,-250.0,200.0,-6.5,6.5,-110,-110,,,,,,,,-230.0,210.0,-5.5,5.5,-108.0,-102.0,227.0,,,,,,,-220.0,175.0,-5.5,5.5,-110.0,-110.0,227.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,8:00 PM ET,Sun,1/6/19 @ 8:00 PM ET,,Final,CHA,119,True,PHO,113,False,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","30, 30, 21, 32","29, 28, 28, 34",2,102.0,-122.0,1.5,-1.5,-108,-113,225.0,-112.0,-109.0,,,,,-120.0,110.0,-2.0,2.0,-102.0,-118.0,226.0,,,,,,,-121.0,100.0,-1.5,1.5,-110.0,-109.0,225.0,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,3:30 PM ET,Sun,1/6/19 @ 3:30 PM ET,,Final,LAL,86,False,MIN,108,True,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/MIN.png,,,,,,,"Q1, Q2, Q3, Q4","35, 29, 19, 25","19, 26, 23, 18",2,-235.0,185.0,-6.0,6.0,-110,-110,,,,,,,,-320.0,290.0,-8.5,8.5,-102.0,-118.0,225.0,,,,,,,-335.0,260.0,-8.0,8.0,-110.0,-110.0,224.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,3:30 PM ET,Sun,1/6/19 @ 3:30 PM ET,,Final,ORL,96,False,LAC,106,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","18, 27, 25, 36","28, 19, 20, 29",2,-275.0,215.0,-6.5,6.5,-112,-109,220.0,-112.0,-109.0,,,,,-260.0,240.0,-7.0,7.0,-101.0,-119.0,221.0,,,,,,,-275.0,215.0,-6.5,6.5,-113.0,-108.0,220.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,3:30 PM ET,Sun,1/6/19 @ 3:30 PM ET,,Final,BKN,117,True,CHI,100,False,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/CHI.png,,,,,,,"Q1, Q2, Q3, Q4","21, 34, 27, 18","28, 27, 33, 29",2,106.0,-129.0,2.0,-2.0,-109,-112,208.0,-112.0,-109.0,,,,,120.0,-130.0,2.0,-2.0,-120.0,100.0,208.0,,,,,,,112.0,-137.0,2.5,-2.5,-109.0,-112.0,207.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,7:30 PM ET,Sun,1/6/19 @ 7:30 PM ET,,Final,IND,105,False,TOR,121,True,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","37, 33, 26, 25","35, 28, 21, 21",2,-167.0,138.0,-4.0,4.0,-112,-109,,,,,,,,-118.0,108.0,1.0,-1.0,-131.0,111.0,215.0,,,,,,,-121.0,100.0,-1.5,1.5,-109.0,-110.0,213.5,-113.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,7:00 PM ET,Sun,1/6/19 @ 7:00 PM ET,,Final,WAS,116,True,OKC,98,False,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","25, 25, 29, 19","28, 26, 36, 26",2,-560.0,400.0,-10.0,10.0,-110,-110,225.5,-108.0,-113.0,,,,,-520.0,448.0,-10.5,10.5,-102.0,-118.0,228.0,,,,,,,-560.0,400.0,-10.0,10.0,-110.0,-110.0,227.5,-108.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,2019,RegularSeason,1/6/19,6:00 PM ET,Sun,1/6/19 @ 6:00 PM ET,,Final,MIA,82,False,ATL,106,True,/assets/images/nba/logos/MIA.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","23, 15, 41, 27","16, 21, 21, 24",2,185.0,-235.0,6.0,-6.0,-113,-107,222.0,-112.0,-109.0,,,,,235.0,-255.0,7.0,-7.0,-118.0,-102.0,219.0,,,,,,,210.0,-265.0,6.5,-6.5,-110.0,-110.0,218.5,-112.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,8:30 PM ET,Mon,1/7/19 @ 8:30 PM ET,,Final,LAL,107,True,DAL,97,False,/assets/images/nba/logos/LAL.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","33, 34, 13, 17","25, 29, 32, 21",2,-235.0,185.0,-6.0,6.0,-110,-110,,,,,,,,-290.0,260.0,-8.0,8.0,-102.0,-118.0,223.0,,,,,,,-335.0,250.0,-7.5,7.5,-110.0,-110.0,223.0,-108.0,-113.0,,,,,-330.0,270.0,-7.5,7.5,-110.0,-110.0,222.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,10:00 PM ET,Mon,1/7/19 @ 10:00 PM ET,,Final,ORL,95,False,SAC,111,True,/assets/images/nba/logos/ORL.png,/assets/images/nba/logos/SAC.png,,,,,,,"Q1, Q2, Q3, Q4","29, 29, 32, 21","25, 17, 20, 33",2,-210.0,170.0,-5.5,5.5,-110,-110,223.0,-112.0,-109.0,,,,,-175.0,165.0,-5.0,5.0,-102.0,-118.0,223.0,,,,,,,-182.0,148.0,-4.5,4.5,-113.0,-108.0,221.0,-112.0,-109.0,,,,,-194.0,164.0,-4.5,4.5,-110.0,-110.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,7:30 PM ET,Mon,1/7/19 @ 7:30 PM ET,,Final,BKN,95,False,BOS,116,True,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/BOS.png,,,,,,,"Q1, Q2, Q3, Q4","34, 22, 30, 30","22, 23, 29, 21",2,-455.0,340.0,-9.5,9.5,-110,-110,219.5,-112.0,-109.0,,,,,-570.0,480.0,-11.0,11.0,-101.0,-119.0,220.0,,,,,,,-670.0,450.0,-10.5,10.5,-110.0,-110.0,219.5,-109.0,-112.0,,,,,-600.0,440.0,-10.5,10.5,-110.0,-110.0,219.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,10:00 PM ET,Mon,1/7/19 @ 10:00 PM ET,,Final,NY,101,False,POR,111,True,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","30, 24, 32, 25","30, 23, 23, 25",2,-835.0,550.0,-11.5,11.5,-110,-110,221.0,-108.0,-112.0,,,,,-750.0,600.0,-12.0,12.0,-103.0,-117.0,222.5,,,,,,,-770.0,525.0,-11.0,11.0,-110.0,-110.0,222.5,-108.0,-113.0,,,,,-700.0,520.0,-11.0,11.0,-110.0,-110.0,222.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,8:00 PM ET,Mon,1/7/19 @ 8:00 PM ET,,Final,MEM,95,False,NO,114,True,/assets/images/nba/logos/MEM.png,/assets/images/nba/logos/NO.png,,,,,,,"Q1, Q2, Q3, Q4","31, 22, 33, 28","27, 24, 22, 22",2,-220.0,180.0,-5.5,5.5,-110,-110,214.0,-112.0,-109.0,,,,,-185.0,170.0,-4.5,4.5,-107.0,-103.0,214.0,,,,,,,-195.0,155.0,-4.5,4.5,-112.0,-109.0,214.0,-112.0,-109.0,,,,,-196.0,168.0,-5.0,5.0,-110.0,-110.0,214.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,8:00 PM ET,Mon,1/7/19 @ 8:00 PM ET,,Final,DEN,113,False,HOU,125,True,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/HOU.png,,,,,,,"Q1, Q2, Q3, Q4","33, 37, 26, 29","35, 25, 29, 24",2,-114.0,-107.0,-1.0,1.0,-109,-112,215.0,-112.0,-109.0,,,,,-112.0,102.0,-2.0,2.0,100.0,-120.0,216.0,,,,,,,-113.0,-107.0,-1.0,1.0,-108.0,-113.0,215.5,-113.0,-108.0,,,,,-114.0,-102.0,-1.0,1.0,-110.0,-110.0,215.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,8:00 PM ET,Mon,1/7/19 @ 8:00 PM ET,,Final,UTA,102,False,MIL,114,True,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","32, 26, 25, 31","34, 28, 24, 16",2,-215.0,175.0,-5.5,5.5,-108,-113,222.5,-112.0,-109.0,,,,,-210.0,190.0,-5.5,5.5,-103.0,-117.0,223.5,,,,,,,-225.0,180.0,-5.0,5.0,-113.0,-108.0,223.0,-112.0,-109.0,,,,,-240.0,198.0,-5.5,5.5,-110.0,-110.0,222.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,2019,RegularSeason,1/7/19,7:00 PM ET,Mon,1/7/19 @ 7:00 PM ET,,Final,SA,119,True,DET,107,False,/assets/images/nba/logos/SA.png,/assets/images/nba/logos/DET.png,,,,,,,"Q1, Q2, Q3, Q4","31, 20, 22, 34","25, 34, 25, 35",2,128.0,-155.0,3.0,-3.0,-108,-113,214.0,-112.0,-109.0,,,,,135.0,-145.0,3.0,-3.0,-122.0,102.0,214.5,,,,,,,112.0,-137.0,2.5,-2.5,-109.0,-112.0,214.5,-112.0,-109.0,,,,,116.0,-138.0,2.5,-2.5,-110.0,-110.0,214.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,7:00 PM ET,Tue,1/8/19 @ 7:00 PM ET,,Final,IND,123,True,CLE,115,False,/assets/images/nba/logos/IND.png,/assets/images/nba/logos/CLE.png,,,,,,,"Q1, Q2, Q3, Q4","16, 27, 36, 36","38, 25, 29, 31",2,450.0,-600.0,10.5,-10.5,-110,-110,208.0,-110.0,-110.0,,,,,400.0,-450.0,9.5,-9.5,-105.0,-105.0,208.0,,,,,,,350.0,-480.0,9.5,-9.5,-110.0,-110.0,208.0,-112.0,-109.0,,,,,370.0,-480.0,9.5,-9.5,-110.0,-110.0,208.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,7:30 PM ET,Tue,1/8/19 @ 7:30 PM ET,,Final,DEN,103,True,MIA,99,False,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/MIA.png,,,,,,,"Q1, Q2, Q3, Q4","18, 34, 24, 23","24, 25, 27, 27",2,-120.0,102.0,-1.5,1.5,-110,-110,209.5,-110.0,-110.0,,,,,-125.0,115.0,-2.5,2.5,100.0,-120.0,210.0,,,,,,,-130.0,107.0,-2.0,2.0,-112.0,-109.0,210.5,-113.0,-108.0,,,,,-120.0,102.0,-1.5,1.5,-110.0,-110.0,209.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,7:30 PM ET,Tue,1/8/19 @ 7:30 PM ET,,Final,ATL,101,False,TOR,104,True,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/TOR.png,,,,,,,"Q1, Q2, Q3, Q4","28, 28, 24, 24","31, 26, 20, 24",2,-1500.0,980.0,-14.5,14.5,-110,-110,228.0,-110.0,-110.0,,,,,-1100.0,900.0,-14.0,14.0,-102.0,-118.0,228.5,,,,,,,-1250.0,700.0,-13.5,13.5,-112.0,-109.0,228.5,-109.0,-112.0,,,,,-1200.0,790.0,-13.5,13.5,-110.0,-110.0,228.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,8:00 PM ET,Tue,1/8/19 @ 8:00 PM ET,,Final,MIN,119,True,OKC,117,False,/assets/images/nba/logos/MIN.png,/assets/images/nba/logos/OKC.png,,,,,,,"Q1, Q2, Q3, Q4","23, 41, 29, 24","29, 35, 32, 23",2,-345.0,270.0,-8.0,8.0,-114,-107,227.0,-110.0,-109.0,,,,,-325.0,295.0,-9.0,9.0,107.0,-127.0,229.5,,,,,,,-360.0,275.0,-8.5,8.5,-107.0,-114.0,228.5,-113.0,-108.0,,,,,-360.0,290.0,-8.0,8.0,-110.0,-110.0,228.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,10:30 PM ET,Tue,1/8/19 @ 10:30 PM ET,,Final,NY,95,False,GS,122,True,/assets/images/nba/logos/NY.png,/assets/images/nba/logos/GS.png,,,,,,,"Q1, Q2, Q3, Q4","31, 30, 33, 28","25, 24, 19, 27",2,-3000.0,1550.0,-17.5,17.5,-110,-110,230.0,-110.0,-110.0,,,,,-2300.0,1750.0,-18.0,18.0,108.0,-128.0,233.5,,,,,,,-3335.0,1300.0,-17.0,17.0,-112.0,-109.0,232.5,-109.0,-112.0,,,,,-2300.0,1500.0,-17.0,17.0,-110.0,-110.0,232.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,10:30 PM ET,Tue,1/8/19 @ 10:30 PM ET,,Final,CHA,109,False,LAC,128,True,/assets/images/nba/logos/CHA.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","33, 29, 24, 42","24, 33, 20, 32",2,-270.0,220.0,-6.5,6.5,-110,-110,230.5,-110.0,-110.0,,,,,-255.0,235.0,-7.0,7.0,-102.0,-118.0,232.0,,,,,,,-278.0,220.0,-6.5,6.5,-110.0,-110.0,231.0,-110.0,-110.0,,,,,-260.0,215.0,-6.5,6.5,-110.0,-110.0,231.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,2019,RegularSeason,1/8/19,7:00 PM ET,Tue,1/8/19 @ 7:00 PM ET,,Final,WAS,115,False,PHI,132,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","32, 36, 36, 28","29, 16, 33, 37",2,-420.0,320.0,-9.0,9.0,-110,-110,,,,,,,,-335.0,305.0,-8.5,8.5,-103.0,-117.0,227.5,,,,,,,-335.0,260.0,-8.0,8.0,-110.0,-110.0,227.0,-112.0,-108.0,,,,,-380.0,290.0,-8.0,8.0,-110.0,-110.0,227.5,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
